"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-14","0.00","0.0","0.0","115","86","96","441.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-15","0.00","0.0","0.0","112","81","89","902.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-16","0.00","0.0","0.0","109","83","87","520.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-17","0.00","0.0","0.0","107","80","84","95.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-18","0.00","0.0","0.0","99","75","81","746.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-19","0.00","0.0","0.0","101","78","86","47.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-20","0.00","0.0","0.0","102","80","85","101.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-21","0.00","0.0","0.0","100","68","78","46.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-22","0.00","0.0","0.0","108","74","90","57.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-23","0.00","0.0","0.0","105","72","80","121.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-24","0.00","0.0","0.0","99","77","77","62.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-25","0.00","0.0","0.0","100","77","84","70.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-26","0.00","0.0","0.0","101","77","84","80.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-27","0.00","0.0","0.0","101","77","81","656.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-28","0.00","0.0","0.0","103","79","83","46.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-29","0.00","0.0","0.0","104","79","89","80.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-30","0.00","0.0","0.0","105","82","88","963.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-05-31","0.00","0.0","0.0","109","81","92","29.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-01","0.00","0.0","0.0","111","88","98","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-02","0.00","0.0","0.0","113","91","91","32.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-03","0.00","0.0","0.0","114","89","94","98.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-04","0.00","0.0","0.0","113","94","94","46.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-05","0.00","0.0","0.0","115","93",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-06","0.00","0.0","0.0","117","86","96","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-07","0.00","0.0","0.0","120","88",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-08","0.00","0.0","0.0","123","89","100","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-09","0.00","0.0","0.0","126","96","104","49.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-10","0.00","0.0","0.0","125","90","97","861.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-11","0.00","0.0","0.0","107","84","92","111.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-12","0.00","0.0","0.0","115","86",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-13","0.00","0.0","0.0","116","76","82","69.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-14","0.00","0.0","0.0","116","76",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-15","0.00","0.0","0.0","110","85","93","407.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-16","0.00","0.0","0.0","110","87","92","88.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-17","0.00","0.0","0.0","112","92","92","49.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-18","0.00","0.0","0.0","113","89","92","70.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-19","0.00","0.0","0.0","114","84","91","124.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-20","0.00","0.0","0.0","107","79","86","44.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-21","0.00","0.0","0.0","107","82","88","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-22","0.00","0.0","0.0","109","79","89","124.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-23","0.00","0.0","0.0","112","78","94","487.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-24","0.00","0.0","0.0","111","85","86","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-25","0.00","0.0","0.0","112","83","90","77.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-26","0.00","0.0","0.0","109","90","96","592.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-27","0.00","0.0","0.0","116","92","104","494.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-28","0.00","0.0","0.0","122","91","105","403.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-29","0.00","0.0","0.0","125","93","107","387.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-06-30","0.00","0.0","0.0","128","98","108","341.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-01","0.00","0.0","0.0","129","98","111","822.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-02","0.00","0.0","0.0","127","104","108","536.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-03","0.00","0.0","0.0","127","102","107","415.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-04","0.00","0.0","0.0","128","98","108","67.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-05","0.00","0.0","0.0","126","95","105","577.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-06","0.00","0.0","0.0","125","99","105","82.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-07","0.01","0.0","0.0","121","94","97","103.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-08","0.00","0.0","0.0","122","93","103","513.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-09","0.00","0.0","0.0","122","87","100","522.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-10","0.00","0.0","0.0","123","90","100","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-11","0.00","0.0","0.0","120","98","99","55.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-12","0.00","0.0","0.0","103","87","97","60.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-13","0.00","0.0","0.0","115","93","99","67.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-14","0.00","0.0","0.0","119","89",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-15","0.00","0.0","0.0","120","98",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-16","0.00","0.0","0.0","121","93","97","85.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-17","0.00","0.0","0.0","115","91","97","869.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-18","0.00","0.0","0.0","116","81","94","326.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-19","0.00","0.0","0.0","120","88","95","254.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-20","0.00","0.0","0.0","124","95","107","567.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-21","0.00","0.0","0.0","122","97","102","947.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-22","0.00","0.0","0.0","115","94","99","968.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-23","0.49","0.0","0.0","114","79","86","83.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-24","0.00","0.0","0.0","108","86","98",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-25","0.00","0.0","0.0","118","92","102","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-26","0.00","0.0","0.0","122","96","105","415.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-27","0.25","0.0","0.0","121","89","94","942.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-28","0.00","0.0","0.0","102","85","95","101.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-29","0.00","0.0","0.0","110","81","87","489.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-30","0.00","0.0","0.0","112","87","99","37.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-07-31","0.00","0.0","0.0","116","93","99","57.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-01","0.00","0.0","0.0","117","91","94","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-02","0.00","0.0","0.0","115","86","92","103.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-03","0.00","0.0","0.0","111","88","92","64.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-04","0.00","0.0","0.0","115","80","89","543.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-05","0.00","0.0","0.0","117","89","97","613.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-06","0.00","0.0","0.0","117","88","95","718.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-07","0.00","0.0","0.0","114","91","94","876.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-08","0.00","0.0","0.0","112","84","91","90.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-09","0.00","0.0","0.0","110","86","89","868.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-10","0.00","0.0","0.0","110","84","92","70.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-11","0.00","0.0","0.0","111","86","90","444.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-12","0.00","0.0","0.0","112","87","91","697.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-13","0.00","0.0","0.0","114","84","93","42.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-14","0.00","0.0","0.0","117","81","94","459.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-15","0.00","0.0","0.0","117","80","92","264.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-16","0.00","0.0","0.0","119","92","102","0.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-17","0.00","0.0","0.0","121","99","102","663.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-18","0.00","0.0","0.0","120","98","102","70.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-19","0.07","0.0","0.0","119","82","92","554.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-20","0.00","0.0","0.0","113","88","100","305.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-21","0.00","0.0","0.0","117","92","99","379.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-22","0.00","0.0","0.0","117","94","102","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-23","0.00","0.0","0.0","117","90","94","840.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-24","0.00","0.0","0.0","117","88","95","78.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-25","0.00","0.0","0.0","114","89","93","1037.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-26","0.00","0.0","0.0","110","87","90","100.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-27","0.00","0.0","0.0","102","82","89","52.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-28","0.00","0.0","0.0","109","89","98","546.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-29","0.00","0.0","0.0","110","96","100","569.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-30","0.00","0.0","0.0","117","96","98","876.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-08-31","0.00","0.0","0.0","115","95","99","748.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-01","0.00","0.0","0.0","115","89","95","6049.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-02","0.00","0.0","0.0","115","92","99","538.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-03","0.00","0.0","0.0","116","98","99","768.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-04","0.00","0.0","0.0","115","88","95","584.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-05","0.00","0.0","0.0","117","95","100","730.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-06","0.00","0.0","0.0","117","96","100","840.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-07","0.00","0.0","0.0","117","93","94","85.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-08","0.00","0.0","0.0","113","88","94","677.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-09","0.23","0.0","0.0","111","79","84","492.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-10","0.00","0.0","0.0","109","84","85","561.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-11","0.00","0.0","0.0","104","85","92","833.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-12","0.00","0.0","0.0","106","89","91","820.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-13","0.00","0.0","0.0","106","83","91","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-14","0.00","0.0","0.0","110","88","95","269.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-15","0.00","0.0","0.0","113","85","93","274.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-16","0.00","0.0","0.0","115","92","97","561.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-17","0.00","0.0","0.0","115","89","94","732.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-18","0.00","0.0","0.0","109","79","86","129.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-19","0.00","0.0","0.0","104","78","85","83.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-20","0.00","0.0","0.0","107","72","80","533.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-21","0.00","0.0","0.0","110","80","87","77.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-22","0.00","0.0","0.0","102","74","77","175.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-23","0.00","0.0","0.0","95","67","76","400.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-24","0.00","0.0","0.0","101","69","75","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-25","0.00","0.0","0.0","104","75","86","853.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-26","0.00","0.0","0.0","100","71","74","1245.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-27","0.00","0.0","0.0","86","62","73","851.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-28","0.00","0.0","0.0","88","61","72","536.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-29","0.00","0.0","0.0","95","64","68","257.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-09-30","0.00","0.0","0.0","97","63","69","18.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-01","0.00","0.0","0.0","99","66",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-02","0.00","0.0","0.0","101","73",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-03","0.00","0.0","0.0","100","70",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-04","0.00","0.0","0.0","93","65",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-05","0.00","0.0","0.0","85","66",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-06","0.00","0.0","0.0","90","58",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-07","0.00","0.0","0.0","95","59",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-08","0.00","0.0","0.0","92","55",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-09","0.00","0.0","0.0","93","71",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-10","0.00","0.0","0.0","77","59",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-11","0.00","0.0","0.0","80","57",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-12","0.00","0.0","0.0","86","58",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-13","0.00","0.0","0.0","89","64",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-14","0.00","0.0","0.0","87","64",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-15","0.00","0.0","0.0","87","61",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-16","0.00","0.0","0.0","88","65",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-17","0.00","0.0","0.0","87","54",,
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-18","0.00","0.0","0.0","86","55","61",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-19","0.00","0.0","0.0","93","58","60","24.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-20","0.00","0.0","0.0","92","59","62","18.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-21","0.00","0.0","0.0","92","55","59","60.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-22","0.00","0.0","0.0","96","59","63","302.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-23","0.00","0.0","0.0","95","58","62","179.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-24","0.00","0.0","0.0","94","49","67","223.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-25","0.00","0.0","0.0","94","58","64","198.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-26","0.00","0.0","0.0","93","55","62","141.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-27","0.00","0.0","0.0","93","57","62","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-28","0.00","0.0","0.0","92","62","70","1278.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-29","0.00","0.0","0.0","79","56","61","1365.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-30","0.00","0.0","0.0","75","54","59","49.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-10-31","0.00","0.0","0.0","78","48","55","32.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-01","0.00","0.0","0.0","81","51","55","18.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-02","0.00","0.0","0.0","84","52","59","19.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-03","0.00","0.0","0.0","83","51","58","147.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-04","0.00","0.0","0.0","85","58","69","618.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-05","0.00","0.0","0.0","80","58","62","837.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-06","0.00","0.0","0.0","77","47","56","326.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-07","0.00","0.0","0.0","79","48","59","157.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-08","0.00","0.0","0.0","79","49","59","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-09","0.00","0.0","0.0","81","48","61","14.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-10","0.00","0.0","0.0","80","48","55","159.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-11","0.00","0.0","0.0","82","48","60","144.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-12","0.00","0.0","0.0","83","53","59","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-13","0.00","0.0","0.0","74","49","53","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-14","0.00","0.0","0.0","84","52","55","136.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-15","0.00","0.0","0.0","82","49","63","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-16","0.00","0.0","0.0","85","51","59","47.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-17","0.00","0.0","0.0","78","50","56","154.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-18","0.00","0.0","0.0","77","51","60","162.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-19","0.00","0.0","0.0","77","53","57","133.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-20","0.00","0.0","0.0","76","55","63","21.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-21","0.00","0.0","0.0","78","51","62","157.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-22","0.11","0.0","0.0","68","52","52","88.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-23","0.18","0.0","0.0","60","51","55","62.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-24","0.09","0.0","0.0","59","46","54","16.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-25","0.00","0.0","0.0","68","42","52","131.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-26","0.00","0.0","0.0","69","43","49","108.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-27","0.00","0.0","0.0","69","48","51","69.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2013-11-28","0.00","0.0","0.0","70","47","50","113.7"
